station_key,Charging Station ID,Charging Station Location,total_sessions,total_energy_kwh,avg_charging_duration_hours,avg_charging_rate_kw,avg_cost_usd,avg_traffic_score,peak_hour_sessions,avg_temperature_c,avg_precipitation_mm,matched_station_metadata_rows
Station_304_San Francisco,Station_304,San Francisco,2,71.56525559222818,1.4887655960007682,26.935260816125233,20.861731018250506,85.5,1,8.7,0.0,0
Station_51_San Francisco,Station_51,San Francisco,2,71.27487457513607,1.581758684620922,14.354088951593214,19.830455546349334,45.0,0,9.8,0.0,0
Station_433_New York,Station_433,New York,2,71.23889090027264,1.6371052120663823,23.1764478904963,26.438566412100606,100.0,2,10.15,0.0,2
Station_273_Los Angeles,Station_273,Los Angeles,2,71.03661683948664,1.3677766182706788,22.86200479432955,15.317100132766397,71.0,1,9.75,0.0,2
Station_69_San Francisco,Station_69,San Francisco,2,70.53269350407376,1.8044745696491646,25.770207630536724,22.375071574324913,54.5,0,8.8,0.0,0
Station_439_Houston,Station_439,Houston,2,70.26534837705523,2.7448774158317395,37.99245529932025,17.96458991798597,51.5,1,10.35,0.0,0
Station_307_Chicago,Station_307,Chicago,2,69.89605715524746,2.771230031188581,17.834169089643638,17.724997500663022,82.0,1,-7.15,0.65,0
Station_161_San Francisco,Station_161,San Francisco,2,69.42740850021502,2.8353716789155494,17.944658127399443,29.503734259826015,78.5,1,9.75,0.6,0
Station_79_Los Angeles,Station_79,Los Angeles,2,69.28105122606709,2.6737556012770716,22.544536668682007,16.693078250088845,84.5,2,10.3,0.0,2
Station_409_Chicago,Station_409,Chicago,2,67.08540897673927,2.4418790001930293,13.542668583463776,26.372273887271213,44.5,0,-7.949999999999999,0.0,0
Station_256_Los Angeles,Station_256,Los Angeles,2,66.79527313982842,1.0977891597020681,28.573808052799684,19.700396490393373,91.5,2,10.15,0.0,2
Station_76_Houston,Station_76,Houston,2,65.46825121775039,2.949095924176415,35.59176429794671,19.609362894557925,87.5,2,11.55,0.5,0
Station_492_Houston,Station_492,Houston,2,65.26428782990533,2.5643196256903997,33.40912377548328,15.65475573502615,79.0,2,12.45,0.0,0
Station_213_Chicago,Station_213,Chicago,2,64.53931361180017,2.8370474490509077,19.54028499362361,25.988801925383207,73.5,1,-8.8,5.05,0
Station_71_San Francisco,Station_71,San Francisco,2,63.98841470717757,2.378376176233866,30.38121180197527,26.266622146345732,54.0,0,5.6,0.0,0
Station_478_New York,Station_478,New York,2,63.768615704830836,1.547592461628209,22.182572103095104,9.83299384453593,88.0,2,10.1,0.0,2
Station_78_San Francisco,Station_78,San Francisco,2,63.577849890397374,2.5637154640449924,19.852208461596078,28.71248498825795,65.0,0,11.149999999999999,0.0,0
Station_49_Los Angeles,Station_49,Los Angeles,2,63.28068288380849,1.8893202718120166,26.54481064442571,7.405511478454935,59.5,0,9.4,1.05,2
Station_334_New York,Station_334,New York,2,63.04495144924958,2.3812434070484967,24.047088483326178,26.011216006950406,76.0,1,9.0,0.0,2
Station_424_New York,Station_424,New York,2,62.350208515609665,1.1767145657017277,4.666755885038982,17.77733433991037,56.5,1,9.25,0.0,2
Station_216_Chicago,Station_216,Chicago,2,61.56085678757829,2.9890011947652337,32.87551898288068,10.809374149654348,74.0,0,-7.4,0.0,0
Station_223_New York,Station_223,New York,2,61.479867602659255,2.025861861814645,36.43077933771734,8.139146937403998,81.5,1,10.6,0.0,2
Station_32_Houston,Station_32,Houston,2,61.18584140332395,2.469131526052201,29.310031285722225,23.38713545123697,40.0,1,12.2,0.0,0
Station_216_New York,Station_216,New York,2,61.12814034243073,1.2431944348010107,30.225423634369157,12.106723539652208,68.5,1,9.0,3.85,2
Station_220_Houston,Station_220,Houston,2,60.84726483434468,1.5574254800239067,40.87936010252852,25.976276871683915,57.5,0,14.55,0.0,0
Station_140_Los Angeles,Station_140,Los Angeles,2,60.533747233922455,1.8056464334940658,15.99024612804449,24.424494309386514,81.5,1,9.65,0.0,2
Station_145_Chicago,Station_145,Chicago,2,59.85647320022051,2.744921279981221,27.157541466596264,25.63551319311113,67.0,0,-7.800000000000001,0.0,0
Station_391_San Francisco,Station_391,San Francisco,2,59.44452805724273,2.491207535664173,33.82240335235639,14.236317177123679,72.0,1,10.45,1.4,0
Station_181_New York,Station_181,New York,2,58.83042972432506,1.3372383697359431,20.177752942693623,26.63721424659971,78.5,1,11.100000000000001,5.0,2
Station_251_New York,Station_251,New York,2,58.78254281212085,2.8080018250094634,15.368608611829828,15.643154923545826,79.0,1,13.5,1.25,2
Station_461_San Francisco,Station_461,San Francisco,2,58.41148215196854,2.509246461723947,53.42577453557904,12.034802149561985,75.5,1,12.2,0.0,0
Station_442_Houston,Station_442,Houston,2,58.327261898922245,1.911762446261652,21.41452818764951,29.8502637909657,40.5,0,7.8,4.7,0
Station_146_Houston,Station_146,Houston,2,56.63543902678392,2.8498626582125555,25.155640567678176,24.321101046347618,50.0,0,10.6,0.0,0
Station_313_Los Angeles,Station_313,Los Angeles,2,56.55604198632949,2.618576744270961,22.89742497828486,22.227110253496292,73.5,0,11.2,0.0,2
Station_269_Chicago,Station_269,Chicago,2,56.547734945859204,1.9448062003367659,12.174395610967755,16.5683713178029,64.0,2,-5.8,0.95,0
Station_44_Houston,Station_44,Houston,2,55.51136761187364,2.3750063822404583,12.354962313991276,10.152462386290463,49.0,1,10.85,0.7,0
Station_427_San Francisco,Station_427,San Francisco,2,54.271176181913674,3.750214801145373,24.252080403238406,13.01986974736937,42.5,0,6.8,0.0,0
Station_97_Los Angeles,Station_97,Los Angeles,2,53.97983422995306,2.9567666822971725,7.95221501633293,20.587912366248347,54.0,0,11.25,1.65,2
Station_218_Houston,Station_218,Houston,2,52.93329127121306,0.9792228375546987,25.3369532936891,24.871197999717033,39.5,0,9.15,0.0,0
Station_417_New York,Station_417,New York,2,52.04106230375419,2.114099550159102,22.377951976064075,29.630542812211885,76.5,1,5.6,3.4,2
Station_380_Houston,Station_380,Houston,2,51.8974180743923,2.5398624826341356,31.244542150210087,27.126858575059163,65.0,1,9.3,0.0,0
Station_336_San Francisco,Station_336,San Francisco,2,51.603548800186495,2.5085318512847565,20.487164759622612,23.688564617173647,64.5,0,8.15,0.0,0
Station_353_Los Angeles,Station_353,Los Angeles,2,49.94570999360947,1.4224650192867148,20.670604737019616,18.6750961609595,62.0,2,13.55,0.0,2
Station_419_Chicago,Station_419,Chicago,2,49.90844599350044,4.722968327991394,44.03801412387104,25.971707364367198,44.5,0,-6.85,1.0,0
Station_78_Houston,Station_78,Houston,2,49.468973377604826,1.031637720070196,26.36914599337317,19.715664149270225,64.0,1,12.05,1.05,0
Station_252_Los Angeles,Station_252,Los Angeles,2,49.237852383238376,1.647157018071129,30.835613627660088,23.319945821341634,63.5,1,9.75,0.0,2
Station_55_Chicago,Station_55,Chicago,2,48.40267236428396,1.7376669939350906,25.48887681853204,16.662229215678618,64.5,1,-8.05,0.0,0
Station_310_New York,Station_310,New York,2,46.985439985765325,1.8982969060162516,14.938559780816698,9.599811080882152,84.0,1,9.25,2.15,2
Station_461_Houston,Station_461,Houston,2,46.67418586745456,2.5441593078371483,20.760344588674325,30.63687932818005,73.0,1,10.55,0.0,0
Station_101_Houston,Station_101,Houston,2,46.313544312141936,3.616627709215088,40.177888175016,16.71057324610446,59.5,1,8.8,0.0,0
Station_150_Chicago,Station_150,Chicago,2,45.43346393745239,1.8963043756861961,40.11501188279321,19.24607573251306,59.0,2,-5.050000000000001,2.6,0
Station_17_New York,Station_17,New York,2,45.42616132475652,3.24098669158776,32.435506064263556,23.70121555371909,41.0,0,7.0,0.0,2
Station_309_Houston,Station_309,Houston,2,43.83823264810576,1.7245812489049999,28.83885280400442,26.90010517906058,40.0,0,7.1,0.0,0
Station_463_Chicago,Station_463,Chicago,2,43.70941274718804,2.7468991549802535,31.87644066670485,25.140171087425763,52.5,0,-3.2,1.35,0
Station_84_San Francisco,Station_84,San Francisco,2,39.502066110540085,2.840611161734128,17.910528927169047,11.90104375432325,56.0,1,10.649999999999999,0.0,0
Station_237_Chicago,Station_237,Chicago,2,38.79693453694479,1.7303218304666312,14.140154327160072,21.819558154120266,70.0,2,-7.35,0.0,0
Station_82_San Francisco,Station_82,San Francisco,2,37.940536814497364,2.3047885591408805,32.13996631087647,8.191104701489007,79.5,1,8.85,0.0,0
Station_36_New York,Station_36,New York,2,37.76563695404381,2.578670586167835,32.6194392530913,8.660621738899614,48.5,0,7.75,4.85,2
Station_416_San Francisco,Station_416,San Francisco,2,36.67331151809468,2.3468420029605017,39.022420974902076,21.697438316956724,69.0,1,12.65,0.0,0
Station_446_San Francisco,Station_446,San Francisco,2,35.94990702662313,2.4017886069477905,30.267165212593547,16.153767982204712,100.0,2,11.85,0.65,0
Station_226_San Francisco,Station_226,San Francisco,2,33.84684836267135,3.1564661390532613,26.34561592188276,10.507274495036542,33.0,0,4.7,0.0,0
Station_291_San Francisco,Station_291,San Francisco,2,32.55291385004722,2.359375769907964,28.147234853350128,31.099776733893087,42.0,0,11.75,2.9,0
Station_405_Houston,Station_405,Houston,2,32.15602292753596,2.8517703361199143,25.603799331857445,32.97179846727557,62.5,1,11.45,0.25,0
Station_215_Los Angeles,Station_215,Los Angeles,2,31.121277263245595,0.8548514207921019,18.109637123265383,19.76275696962822,68.0,0,9.100000000000001,3.95,2
Station_307_Los Angeles,Station_307,Los Angeles,2,29.44083750029037,1.9219387991415222,25.72122880950901,31.265821092380598,67.5,1,10.649999999999999,0.0,2
Station_401_San Francisco,Station_401,San Francisco,2,25.982272838303423,3.236527854658463,31.33200547157878,18.722475414385027,62.0,1,5.95,0.3,0
Station_109_San Francisco,Station_109,San Francisco,2,22.716578855320126,0.9862970172525173,36.741046428628636,31.408101774833597,29.5,0,6.6,0.0,0
Station_14_Los Angeles,Station_14,Los Angeles,2,21.48026651252708,2.128166551385035,9.714289298591186,20.27381505881584,67.0,1,9.35,0.0,2
Station_378_Los Angeles,Station_378,Los Angeles,1,152.23875799921288,0.7102980502795601,36.09228626089304,32.58754884880764,40.0,0,8.8,0.0,1
Station_117_Houston,Station_117,Houston,1,127.75747441174424,0.9845492206293912,9.286497700383908,20.34244787321107,34.0,0,6.0,0.0,0
Station_44_San Francisco,Station_44,San Francisco,1,97.6677653925048,2.819041425308821,34.00613293122943,14.873470665507764,59.0,0,15.5,0.0,0
Station_17_San Francisco,Station_17,San Francisco,1,94.36532940921012,2.2434218074905186,31.654116000336423,38.09452549270843,69.0,0,15.2,0.0,0
Station_27_Houston,Station_27,Houston,1,90.23550358200892,1.28599016746863,4.841450613486008,35.028848193454564,55.0,0,12.6,0.0,0
Station_180_Houston,Station_180,Houston,1,85.03985430629427,3.708384637781146,26.726596804263863,21.84379488300502,61.0,0,14.1,0.0,0
Station_338_San Francisco,Station_338,San Francisco,1,80.72941928487083,2.8771910937329785,36.78209781352172,12.94572889437292,89.0,1,5.5,0.0,0
Station_78_Los Angeles,Station_78,Los Angeles,1,79.97807283663732,0.9198467271186718,25.603799331857445,27.85794776975846,27.0,0,7.5,0.0,1
Station_144_Chicago,Station_144,Chicago,1,79.96222628140413,2.967779748643271,9.807729926080174,13.149916300642058,90.0,1,-5.4,0.0,0
Station_105_New York,Station_105,New York,1,79.81869447094793,2.6064796291623145,13.009732230851895,35.97131697104875,60.0,0,8.8,0.0,1
Station_254_Houston,Station_254,Houston,1,79.75044564145941,3.433463839618764,25.603799331857445,12.674896170841464,81.0,0,14.1,0.0,0
Station_266_Houston,Station_266,Houston,1,79.46231190835228,2.895348986072257,25.4125201652172,18.27246951475344,77.0,1,10.3,0.0,0
Station_51_New York,Station_51,New York,1,79.41814361458415,2.448882988088648,40.53974347421139,21.02559182603512,46.0,1,13.5,0.0,1
Station_25_Houston,Station_25,Houston,1,79.39006382394219,2.714307815753389,19.137789169043728,21.852678261217125,35.0,0,4.7,0.0,0
Station_21_Chicago,Station_21,Chicago,1,79.3573768668566,3.365992362670763,12.795542776205028,17.50476255364154,50.0,1,-10.1,0.0,0
Station_7_Chicago,Station_7,Chicago,1,79.2780822184147,3.89478023656482,21.280008595542856,38.07334631378182,73.0,1,-5.2,0.0,0
Station_108_New York,Station_108,New York,1,78.98357945200523,2.904071458775645,37.47917296186442,32.75725727806328,39.0,0,5.9,0.0,1
Station_352_Los Angeles,Station_352,Los Angeles,1,78.89524910756762,1.225895512401978,30.74927681610981,7.260289753798142,52.0,0,9.7,0.0,1
Station_452_Chicago,Station_452,Chicago,1,78.86860745126785,2.0268746909843576,11.76099971515701,21.312302451155745,88.0,1,-10.7,0.0,0
Station_74_Houston,Station_74,Houston,1,78.69341922441535,2.8560625647309243,36.56255636850435,7.639601311112014,42.0,0,6.5,0.0,0
Station_205_Houston,Station_205,Houston,1,78.64289917152071,0.6089750827569935,34.823950999988426,31.44978443865144,56.0,0,11.8,0.0,0
Station_63_Chicago,Station_63,Chicago,1,78.23675255331868,3.816622733917169,16.394166206151134,17.72838397030106,99.0,1,-8.3,0.0,0
Station_403_New York,Station_403,New York,1,78.16770975170616,2.1284750020420256,48.99622283601657,37.74488597681351,100.0,1,11.2,0.0,1
Station_93_San Francisco,Station_93,San Francisco,1,78.13016919490377,3.3707680458935494,3.984866071006567,9.48731331959088,46.0,0,5.9,0.0,0
Station_130_Houston,Station_130,Houston,1,77.86372676031044,0.9179022472670976,47.15400980350788,28.30319111612704,78.0,1,13.2,1.4,0
Station_294_Chicago,Station_294,Chicago,1,77.8613161281733,0.7065366457805022,30.14418743877484,37.13040463379047,49.0,1,-5.2,0.5,0
Station_88_San Francisco,Station_88,San Francisco,1,77.69879024520026,1.224897157423554,26.42378193855539,17.05899333795074,66.0,0,13.7,0.0,0
Station_220_San Francisco,Station_220,San Francisco,1,77.69304556526747,3.624371786707156,25.603799331857445,21.988590474694,68.0,1,8.0,0.0,0
Station_271_Chicago,Station_271,Chicago,1,77.6778219726915,2.875962347601015,36.88376940480415,31.18668658595777,51.0,1,-6.7,0.8,0
Station_357_Houston,Station_357,Houston,1,77.63234569193523,3.306874017578997,11.179014560862132,10.906383271837058,39.0,0,12.1,1.5,0
Station_482_New York,Station_482,New York,1,77.45749045486116,3.010517385146997,47.33304581130439,38.25663659490896,59.0,0,7.2,0.0,1
Station_343_New York,Station_343,New York,1,77.34671417127635,1.8165242448030536,7.85189464136765,37.60901008780434,58.0,0,4.8,0.0,1
Station_333_New York,Station_333,New York,1,77.29578007017075,0.6842951580787797,5.971664972824204,8.431094782973393,41.0,0,10.2,0.0,1
Station_93_Los Angeles,Station_93,Los Angeles,1,77.2662199543138,3.498121979409792,28.92648502242356,37.50769260514179,30.0,0,8.0,0.0,1
Station_399_Chicago,Station_399,Chicago,1,77.26132089921293,2.937547731631452,25.603799331857445,28.104534061396496,25.0,0,-11.5,0.0,0
Station_158_Houston,Station_158,Houston,1,77.12500791368723,1.2335246867841825,39.4290961711839,29.78525366156875,71.0,1,12.4,3.1,0
Station_119_Los Angeles,Station_119,Los Angeles,1,76.93342189972203,2.1234202003251825,34.17685550275657,34.22830190454739,55.0,0,10.4,0.0,1
Station_278_New York,Station_278,New York,1,76.71844669022504,3.77490932141669,44.13745109144485,35.85250777915667,60.0,0,10.6,1.4,1
Station_217_Los Angeles,Station_217,Los Angeles,1,76.68731222622425,0.7298829248016605,45.75831385931956,35.26539493312963,54.0,1,13.0,0.0,1
Station_215_New York,Station_215,New York,1,76.58011323732995,2.678096541095572,41.12251368485552,21.31685318329648,84.0,1,10.4,0.0,1
Station_400_San Francisco,Station_400,San Francisco,1,76.57976765251057,0.6246182928077807,10.566450938160475,36.69399042773479,60.0,0,12.9,0.0,0
Station_134_Chicago,Station_134,Chicago,1,76.48074420185159,1.9127243418837656,42.36624663230756,15.66189493307157,51.0,0,-3.1,0.0,0
Station_200_San Francisco,Station_200,San Francisco,1,76.46827351726323,3.681183965657999,25.603799331857445,37.0583929740194,86.0,1,11.1,0.5,0
Station_317_San Francisco,Station_317,San Francisco,1,76.45046498743068,3.873449980578508,11.339063162639302,30.192234438786446,87.0,1,10.0,0.0,0
Station_195_San Francisco,Station_195,San Francisco,1,76.44990710737748,2.272736336714355,20.552317280826657,11.346111662873582,71.0,0,11.2,0.0,0
Station_238_Chicago,Station_238,Chicago,1,76.4481598100646,2.515123737213468,19.766106813954536,35.76342889522083,41.0,0,-9.7,0.0,0
Station_308_Los Angeles,Station_308,Los Angeles,1,76.3581979165499,2.9748362665638908,10.894668580638834,68.93168828909299,100.0,1,10.5,0.0,1
Station_325_New York,Station_325,New York,1,76.24242378732372,3.728899690984893,6.798600809086855,21.089160225645102,100.0,1,9.8,0.0,1
Station_146_San Francisco,Station_146,San Francisco,1,76.18778788307228,2.8502383451136155,14.984051430614867,22.64610296532649,75.0,1,12.2,0.6,0
Station_486_New York,Station_486,New York,1,76.1733008089697,1.5060998972642905,28.587452781207983,17.683770820483392,66.0,1,8.6,0.0,1
Station_179_San Francisco,Station_179,San Francisco,1,76.16478844210974,2.4754102392871,32.557458225025094,26.765609634370016,73.0,0,13.5,0.0,0
Station_201_Chicago,Station_201,Chicago,1,76.03768937793197,2.197050161090055,14.892902778695785,14.956956772255571,37.0,1,-0.2,0.0,0
Station_349_Los Angeles,Station_349,Los Angeles,1,75.62261390550266,3.738853500138698,37.175570755361626,17.797966111414965,62.0,0,13.7,0.0,1
Station_172_Houston,Station_172,Houston,1,75.62248861139022,1.7472795766236338,16.791473726872688,30.054618552317088,52.0,0,14.2,0.0,0
Station_197_Los Angeles,Station_197,Los Angeles,1,75.57096449529908,2.574452232432648,21.51246491908547,5.98501483660701,35.0,0,9.7,0.0,1
Station_155_Houston,Station_155,Houston,1,75.18617180833594,3.623184645772829,53.174782799295336,14.735387089264703,86.0,1,8.1,0.0,0
Station_477_San Francisco,Station_477,San Francisco,1,75.09027362309024,1.8494180046914104,12.374493987456692,6.123307926752423,79.0,1,12.2,0.0,0
Station_117_Los Angeles,Station_117,Los Angeles,1,74.94807969154884,2.0192284141917014,43.62020158698581,31.584446122739152,48.0,0,5.5,0.0,1
Station_1_Chicago,Station_1,Chicago,1,74.82644569097782,1.398582211214841,43.13328345657307,26.21871803779052,52.0,0,-9.3,9.5,0
Station_268_San Francisco,Station_268,San Francisco,1,74.78581939727512,1.678513518078668,36.55346728472156,31.30213528803256,100.0,1,10.9,0.0,0
Station_19_Houston,Station_19,Houston,1,74.54048485931233,3.5910798729146616,16.935868935365697,28.374687430584363,37.0,0,7.1,0.0,0
Station_250_Chicago,Station_250,Chicago,1,74.51050318325304,1.589218757649078,7.994911673203704,29.59671412822717,71.0,0,-3.3,0.0,0
Station_451_Chicago,Station_451,Chicago,1,74.49108355632316,2.8590804803775773,32.949711654976355,31.654278544113588,54.0,0,-11.4,0.0,0
Station_176_Los Angeles,Station_176,Los Angeles,1,74.28073484499863,1.0613444684528497,41.34180124259758,12.886505421507136,50.0,0,5.0,0.0,1
Station_378_New York,Station_378,New York,1,74.18267082528274,1.0668374057648584,19.43713227241471,22.261768034475413,58.0,0,7.1,0.0,1
Station_405_San Francisco,Station_405,San Francisco,1,74.15366015953305,4.123064395584728,31.277429485665618,26.00015639782484,34.0,0,8.7,0.0,0
Station_278_San Francisco,Station_278,San Francisco,1,74.10645011572457,2.9654194045690128,32.29091083148934,25.66318431642069,36.0,1,10.7,0.0,0
Station_294_New York,Station_294,New York,1,74.02042766018057,2.686048358029112,31.703436019536827,16.62835456572774,73.0,1,7.7,0.0,1
Station_431_San Francisco,Station_431,San Francisco,1,73.78086491491091,3.8052322921511257,46.80571252211528,13.465962679397563,41.0,0,8.8,0.0,0
Station_70_Los Angeles,Station_70,Los Angeles,1,73.61974524719619,3.512410977008963,25.276272098020304,24.753246131106707,21.0,0,7.5,0.0,1
Station_476_Los Angeles,Station_476,Los Angeles,1,73.61433544405698,3.665318917813474,3.855782923246637,14.124802364781267,94.0,1,7.8,0.0,1
Station_308_San Francisco,Station_308,San Francisco,1,73.60654260034698,1.3757248751243405,26.08789210553548,25.480781527617165,65.0,0,7.8,0.0,0
Station_97_New York,Station_97,New York,1,73.38661952275571,1.0404523051899732,38.45083190087793,15.882703983823514,65.0,0,12.6,0.0,1
Station_260_Houston,Station_260,Houston,1,73.37136541275711,3.0226327639717203,45.50795122340724,11.868121617666544,67.0,1,14.4,0.0,0
Station_13_New York,Station_13,New York,1,73.31591786048328,2.896990677126205,23.97348713940437,18.38799785653042,41.0,0,5.3,0.0,1
Station_334_Chicago,Station_334,Chicago,1,73.22951284506478,3.5163531165106763,23.618123845206853,16.971085913292708,69.0,0,-7.7,0.0,0
Station_480_Houston,Station_480,Houston,1,73.09045077014305,1.7540479473185384,30.388803808157416,9.59516379366146,34.0,0,6.5,0.0,0
Station_448_San Francisco,Station_448,San Francisco,1,73.07614589143651,5.945571287540004,8.455838521683116,37.44777917652726,90.0,1,8.5,0.0,0
Station_84_New York,Station_84,New York,1,72.95818104852783,2.917826685071239,29.990454827284875,20.51806391936266,89.0,1,6.2,2.9,1
Station_450_Houston,Station_450,Houston,1,72.94073165721504,3.609229819666397,13.825035587120569,35.858869853499414,83.0,1,12.3,0.0,0
Station_479_San Francisco,Station_479,San Francisco,1,72.79850067918807,3.6753647417642448,15.442091209962834,19.06124363256488,50.0,1,10.2,3.2,0
Station_420_New York,Station_420,New York,1,72.31121635965684,0.9453801792438452,34.26166814743536,23.893749111009,42.0,0,12.6,1.9,1
Station_122_Los Angeles,Station_122,Los Angeles,1,72.27855411576432,1.0953543616585946,7.443107755455118,11.989514562319911,82.0,0,16.5,0.0,1
Station_274_Chicago,Station_274,Chicago,1,72.2378188219246,3.4982855553220924,14.435905055127744,24.32684779791282,70.0,1,-7.5,0.0,0
Station_214_San Francisco,Station_214,San Francisco,1,72.09484050132289,2.022818243448336,7.424169715513885,7.964528513846047,87.0,1,10.2,0.0,0
Station_420_Los Angeles,Station_420,Los Angeles,1,71.95569072472664,1.6557431785415109,39.21578542752447,26.30986375777708,33.0,0,9.2,0.0,1
Station_323_Los Angeles,Station_323,Los Angeles,1,71.94505922956554,3.942567771945161,7.477687525988695,24.89800446868112,55.0,0,8.7,0.0,1
Station_100_New York,Station_100,New York,1,71.91146876524706,2.886555302238684,10.552801035266455,21.332342738358008,60.0,0,5.1,7.4,1
Station_198_San Francisco,Station_198,San Francisco,1,71.8059193887291,3.736266174957047,39.46787878394304,21.00678380055329,30.0,0,8.4,1.2,0
Station_471_Houston,Station_471,Houston,1,71.7085068763758,5.444091595791992,38.79607655154279,37.0958488332243,72.0,1,9.8,0.0,0
Station_6_Los Angeles,Station_6,Los Angeles,1,71.61568949106118,3.5150120063589623,31.271844526976924,21.263560509313127,95.0,1,5.9,0.0,1
Station_199_San Francisco,Station_199,San Francisco,1,71.16250433532748,1.2026073220933535,44.7448626480689,23.70127504553797,60.0,0,6.4,0.0,0
Station_168_Houston,Station_168,Houston,1,71.14274635725945,1.7251361548508353,14.829910982037749,37.01632786110325,40.0,0,9.9,0.0,0
Station_441_Chicago,Station_441,Chicago,1,71.12558827151543,0.8234738515861253,14.167129141388296,11.348579546094816,46.0,0,-10.8,0.0,0
Station_79_San Francisco,Station_79,San Francisco,1,70.61729259484447,3.2801429687726915,26.07041362744592,15.470777907245134,62.0,0,5.2,0.0,0
Station_431_Los Angeles,Station_431,Los Angeles,1,70.536636587169,2.4841473226113617,42.09577517242755,19.807062464081817,43.0,0,8.6,0.0,1
Station_268_Chicago,Station_268,Chicago,1,70.39888221837178,0.5515336215146602,20.75090125342945,20.158307658211903,57.0,0,-9.7,7.4,0
Station_440_New York,Station_440,New York,1,70.38996843882086,1.6374716334225594,25.603799331857445,32.261405415372,71.0,0,11.9,0.0,1
Station_71_New York,Station_71,New York,1,70.3848328268497,1.0466206565434557,20.619603394084866,25.437143248981023,66.0,0,15.1,7.6,1
Station_134_Los Angeles,Station_134,Los Angeles,1,70.24471717977453,3.372738572105164,31.88182227346866,18.52782019102173,91.0,1,6.7,0.0,1
Station_172_New York,Station_172,New York,1,69.8745479772151,2.0146280418884985,16.510459616824008,6.585619842140901,43.0,0,9.6,0.0,1
Station_65_Houston,Station_65,Houston,1,69.71594630744188,3.783098445775636,10.063093768622078,37.11929536882584,67.0,1,6.2,0.0,0
Station_261_San Francisco,Station_261,San Francisco,1,69.4391779041177,3.659591613822005,16.613387659947108,12.612642335915623,27.0,0,7.7,0.0,0
Station_285_San Francisco,Station_285,San Francisco,1,69.21096127147155,2.286994123653503,28.75662025234908,5.550899028707405,86.0,1,9.4,0.6,0
Station_377_New York,Station_377,New York,1,69.1055463943984,3.275193659758267,22.98621553783393,9.357435457424016,77.0,1,7.7,2.6,1
Station_445_San Francisco,Station_445,San Francisco,1,68.8333119385666,1.6235470537502177,25.603799331857445,39.377760333145325,41.0,0,5.2,0.0,0
Station_279_Houston,Station_279,Houston,1,68.56767860768713,1.5582031664365312,16.475471001557096,24.53486845772067,34.0,0,9.3,0.0,0
Station_368_Los Angeles,Station_368,Los Angeles,1,68.51919496631803,2.362047175321772,48.5891782123757,33.00482798343796,71.0,1,11.5,8.3,1
Station_159_New York,Station_159,New York,1,68.45025675480477,2.1861491819293675,14.971801438288828,14.502847435826103,52.0,1,12.8,0.0,1
Station_326_New York,Station_326,New York,1,68.44712632026376,2.0714292092234388,49.71030696901287,38.40606169605943,65.0,0,6.4,7.4,1
Station_33_Houston,Station_33,Houston,1,68.24465321163233,3.375570509411532,49.36125110170392,33.36036096937211,49.0,0,12.6,0.0,0
Station_259_San Francisco,Station_259,San Francisco,1,68.23834404896303,2.710437199046852,8.991499198950546,39.68502240326799,93.0,1,11.7,0.0,0
Station_498_Los Angeles,Station_498,Los Angeles,1,68.21934425725472,0.8864503813605564,14.884354058498058,17.267073791696944,83.0,1,9.7,0.0,1
Station_463_New York,Station_463,New York,1,68.20904345854468,2.8441911583636044,21.898724384362577,38.64636513406759,74.0,0,14.0,0.0,1
Station_23_Houston,Station_23,Houston,1,68.17785003637414,3.2424460582484915,23.31161908295264,8.498571936835022,53.0,0,13.2,0.0,0
Station_460_Los Angeles,Station_460,Los Angeles,1,67.93942571536539,1.2230618926040728,17.89966430419242,0.3070854525009296,87.0,1,10.1,0.0,1
Station_346_Chicago,Station_346,Chicago,1,67.9228322505551,3.7045719493020433,41.74355879617509,32.176284256677015,23.0,0,-13.7,0.0,0
Station_324_Chicago,Station_324,Chicago,1,67.89119052685948,3.0072916928991527,9.68468697592609,11.33027693232195,37.0,0,-14.7,0.0,0
Station_239_Los Angeles,Station_239,Los Angeles,1,67.88757428323595,1.945335136351206,30.12670190711655,9.410223532178584,71.0,0,12.7,0.0,1
Station_280_Los Angeles,Station_280,Los Angeles,1,67.56014288077881,2.8112366498993966,8.97054959336193,37.67046404159672,100.0,1,7.3,0.0,1
Station_410_Los Angeles,Station_410,Los Angeles,1,67.51805822343026,1.9623405401552507,6.897878329777162,29.222361949491813,63.0,0,12.1,0.0,1
Station_285_New York,Station_285,New York,1,67.38186056016852,0.7992102307305,2.63696678953564,25.81518235674937,96.0,1,12.2,0.0,1
Station_192_New York,Station_192,New York,1,67.22515101988213,0.5046012170071925,37.2360143567669,21.014153018823738,64.0,0,13.9,0.0,1
Station_268_New York,Station_268,New York,1,66.97990803084751,0.7756632656622946,13.787151372552216,38.83301030523854,65.0,0,17.2,0.0,1
Station_343_Houston,Station_343,Houston,1,66.85109294209524,2.5875618711459563,20.271139390382576,38.77129432172354,89.0,1,10.4,0.0,0
Station_403_Los Angeles,Station_403,Los Angeles,1,66.82312116249,2.985954969992374,11.89627327539795,22.68582477738005,100.0,1,9.8,0.0,1
Station_108_San Francisco,Station_108,San Francisco,1,66.70523645325736,1.8952201719593704,6.513656892904606,32.285230726225045,96.0,1,9.4,0.0,0
